order_id,order_datetime,day_of_week,hour_of_day,is_weekend,is_peak_hour,month,restaurant_id,restaurant_locality,cuisine_type,delivery_locality,distance_km,partner_id,vehicle_type,partner_experience_months,weather_condition,order_value_inr,estimated_prep_time_min,estimated_delivery_time_min,actual_delivery_time_min,estimated_delivery_datetime,actual_delivery_datetime,delay_minutes,is_delayed,delay_category,distance_bin,experience_bin,value_bin
ORD_000096,2024-10-14 11:44:00,Monday,11,False,False,10,REST_0107,Versova,Italian,Kalyan West,12.27,DEL_0212,Bike,51,Cloudy,995.07,18,60,69,2024-10-14 12:44:00,2024-10-14 12:53:00,9,True,Slightly Delayed,12+km,2+ years,₹600+
ORD_000097,2024-09-01 19:44:00,Sunday,19,True,True,9,REST_0112,Borivali East,Chinese,Kalyan West,7.03,DEL_0213,Scooty,39,Heavy rains,1219.92,18,42,69,2024-09-01 20:26:00,2024-09-01 20:53:00,27,True,Severely Delayed,5-8km,2+ years,₹600+
ORD_000098,2024-05-22 16:38:00,Wednesday,16,False,False,5,REST_0037,Versova,Beverages,Goregaon West,14.61,DEL_0026,Bike,48,Light rains,965.58,17,66,62,2024-05-22 17:44:00,2024-05-22 17:40:00,-4,False,On Time,12+km,2+ years,₹600+
ORD_000099,2024-09-03 21:26:00,Tuesday,21,False,True,9,REST_0021,Bandra West,Lebanese,Kurla East,10.02,DEL_0119,Bike,21,Rainy,640.47,26,61,78,2024-09-03 22:27:00,2024-09-03 22:44:00,17,True,Moderately Delayed,8-12km,1-2 years,₹600+
ORD_000100,2024-07-17 20:20:00,Wednesday,20,False,True,7,REST_0007,Santacruz,Japanese,Bhayandar East,6.87,DEL_0107,Bicycle,33,Light rains,430.5,19,43,63,2024-07-17 21:03:00,2024-07-17 21:23:00,20,True,Moderately Delayed,5-8km,2+ years,₹400-600
ORD_000101,2024-10-14 18:35:00,Monday,18,False,False,10,REST_0035,kandivali East,Mughlai,Colaba,14.08,DEL_0112,Bike,8,Light rains,1182.47,29,78,80,2024-10-14 19:53:00,2024-10-14 19:55:00,2,True,Slightly Delayed,12+km,6-12 months,₹600+
ORD_000102,2024-11-20 21:27:00,Wednesday,21,False,True,11,REST_0015,Juhu,Italian,Worli,10.49,DEL_0046,Bicycle,23,Rainy,1470.91,27,64,97,2024-11-20 22:31:00,2024-11-20 23:04:00,33,True,Severely Delayed,8-12km,1-2 years,₹600+
ORD_000103,2024-06-02 13:49:00,Sunday,13,True,True,6,REST_0119,Vile Parle West,Thai,Powai,4.16,DEL_0100,Bike,5,Cloudy,1251.27,15,30,37,2024-06-02 14:19:00,2024-06-02 14:26:00,7,True,Slightly Delayed,3-5km,0-6 months,₹600+
ORD_000104,2024-03-06 20:39:00,Wednesday,20,False,True,3,REST_0150,Powai,North indian,Mulund East,8.14,DEL_0266,Bicycle,27,Heavy rains,1020.96,22,51,92,2024-03-06 21:30:00,2024-03-06 22:11:00,41,True,Severely Delayed,8-12km,2+ years,₹600+
ORD_000105,2024-04-16 12:05:00,Tuesday,12,False,True,4,REST_0094,Andheri West,Beverages,Mulund East,9.65,DEL_0256,Bicycle,8,Cloudy,270.94,15,48,66,2024-04-16 12:53:00,2024-04-16 13:11:00,18,True,Moderately Delayed,8-12km,6-12 months,₹200-400
ORD_000106,2024-02-04 12:35:00,Sunday,12,True,True,2,REST_0006,Vile Parle East,Asian,Jogeshwari,6.94,DEL_0277,Scooty,18,Light rains,1328.14,18,42,53,2024-02-04 13:17:00,2024-02-04 13:28:00,11,True,Moderately Delayed,5-8km,1-2 years,₹600+
ORD_000107,2024-08-16 18:04:00,Friday,18,False,False,8,REST_0069,Goregaon East,Korean,Kalyan West,10.37,DEL_0209,Bicycle,44,Cloudy,256.34,22,58,62,2024-08-16 19:02:00,2024-08-16 19:06:00,4,True,Slightly Delayed,8-12km,2+ years,₹200-400
ORD_000108,2024-04-01 16:55:00,Monday,16,False,False,4,REST_0057,Mulund East,Street foodSea food,Mulund West,6.4,DEL_0254,Bike,50,Heavy rains,1176.36,16,38,60,2024-04-01 17:33:00,2024-04-01 17:55:00,22,True,Severely Delayed,5-8km,2+ years,₹600+
ORD_000109,2024-09-15 20:42:00,Sunday,20,True,True,9,REST_0117,Bandra East,Thai,Matunga,14.21,DEL_0087,Scooty,54,Rainy,398.48,21,69,84,2024-09-15 21:51:00,2024-09-15 22:06:00,15,True,Moderately Delayed,12+km,2+ years,₹200-400
ORD_000110,2024-06-18 19:01:00,Tuesday,19,False,True,6,REST_0115,Khar West,Italian,Vile Parle East,10.53,DEL_0237,Scooty,34,Rainy,276.75,18,54,72,2024-06-18 19:55:00,2024-06-18 20:13:00,18,True,Moderately Delayed,8-12km,2+ years,₹200-400
ORD_000111,2024-04-17 12:26:00,Wednesday,12,False,True,4,REST_0143,Kurla West,Thai,Vile Parle West,8.0,DEL_0178,Scooty,50,Cloudy,1038.82,17,45,59,2024-04-17 13:11:00,2024-04-17 13:25:00,14,True,Moderately Delayed,5-8km,2+ years,₹600+
ORD_000112,2024-06-26 11:08:00,Wednesday,11,False,False,6,REST_0114,Mulund East,Fast food,Borivali West,10.25,DEL_0118,Scooty,26,Rainy,211.72,28,64,59,2024-06-26 12:12:00,2024-06-26 12:07:00,-5,False,On Time,8-12km,2+ years,₹200-400
ORD_000113,2024-12-30 16:40:00,Monday,16,False,False,12,REST_0027,Vikhroli,Lebanese,Kurla West,7.61,DEL_0027,Bicycle,50,Clear,1487.16,17,43,46,2024-12-30 17:23:00,2024-12-30 17:26:00,3,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_000114,2024-08-08 18:27:00,Thursday,18,False,False,8,REST_0119,Vile Parle West,Thai,Vile Parle East,10.23,DEL_0125,Bicycle,6,Light rains,242.8,15,50,63,2024-08-08 19:17:00,2024-08-08 19:30:00,13,True,Moderately Delayed,8-12km,0-6 months,₹200-400
ORD_000115,2024-01-28 19:06:00,Sunday,19,True,True,1,REST_0052,Juhu,Thai,Kurla East,4.55,DEL_0113,Scooty,42,Cloudy,1405.47,21,38,48,2024-01-28 19:44:00,2024-01-28 19:54:00,10,True,Slightly Delayed,3-5km,2+ years,₹600+
ORD_000116,2024-01-19 09:57:00,Friday,9,False,False,1,REST_0036,Vile Parle West,Beverages,Vile Parle West,1.266737361,DEL_0118,Scooty,26,Cloudy,1330.43,26,32,28,2024-01-19 10:29:00,2024-01-19 10:25:00,-4,False,On Time,0-3km,2+ years,₹600+
ORD_000117,2024-06-06 08:08:00,Thursday,8,False,False,6,REST_0011,kandivali West,South indian,Bandra East,3.43,DEL_0011,Scooty,13,Heavy rains,260.06,18,31,52,2024-06-06 08:39:00,2024-06-06 09:00:00,21,True,Severely Delayed,3-5km,1-2 years,₹200-400
ORD_000118,2024-03-19 19:59:00,Tuesday,19,False,True,3,REST_0107,Versova,Italian,Marine lines,12.66,DEL_0096,Scooty,46,Cloudy,818.42,18,61,76,2024-03-19 21:00:00,2024-03-19 21:15:00,15,True,Moderately Delayed,12+km,2+ years,₹600+
ORD_000119,2024-04-10 21:07:00,Wednesday,21,False,True,4,REST_0139,Versova,Beverages,Matunga,10.79,DEL_0250,Bicycle,18,Rainy,1193.2,21,58,86,2024-04-10 22:05:00,2024-04-10 22:33:00,28,True,Severely Delayed,8-12km,1-2 years,₹600+
ORD_000120,2024-08-25 19:05:00,Sunday,19,True,True,8,REST_0093,Marine lines,North indian,Bhayandar East,5.86,DEL_0197,Bike,21,Clear,632.32,18,39,53,2024-08-25 19:44:00,2024-08-25 19:58:00,14,True,Moderately Delayed,5-8km,1-2 years,₹600+
ORD_000121,2024-09-22 07:46:00,Sunday,7,True,False,9,REST_0109,Dadar East,North indian,Malad West,3.42,DEL_0065,Bike,54,Rainy,924.51,28,42,36,2024-09-22 08:28:00,2024-09-22 08:22:00,-6,False,On Time,3-5km,2+ years,₹600+
ORD_000122,2024-07-03 14:31:00,Wednesday,14,False,False,7,REST_0035,kandivali East,Mughlai,Santacruz,5.58,DEL_0264,Bike,39,Rainy,1437.25,29,50,55,2024-07-03 15:21:00,2024-07-03 15:26:00,5,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_000123,2024-11-06 08:08:00,Wednesday,8,False,False,11,REST_0100,Andheri East,Mughlai,Borivali West,3.93,DEL_0030,Scooty,57,Rainy,257.51,18,32,36,2024-11-06 08:40:00,2024-11-06 08:44:00,4,True,Slightly Delayed,3-5km,2+ years,₹200-400
ORD_000124,2024-07-18 17:46:00,Thursday,17,False,False,7,REST_0052,Juhu,Thai,Bandra East,13.26,DEL_0252,Bike,46,Clear,1035.75,21,66,53,2024-07-18 18:52:00,2024-07-18 18:39:00,-13,False,On Time,12+km,2+ years,₹600+
ORD_000125,2024-11-24 02:17:00,Sunday,2,True,False,11,REST_0062,Vile Parle East,Italian,Matunga,11.16,DEL_0077,Bicycle,21,Clear,878.6,18,56,83,2024-11-24 03:13:00,2024-11-24 03:40:00,27,True,Severely Delayed,8-12km,1-2 years,₹600+
ORD_000126,2024-08-20 21:32:00,Tuesday,21,False,True,8,REST_0114,Mulund East,Fast food,Bandra West,4.07,DEL_0073,Bike,4,Light rains,804.1,28,44,65,2024-08-20 22:16:00,2024-08-20 22:37:00,21,True,Severely Delayed,3-5km,0-6 months,₹600+
ORD_000127,2024-01-28 18:16:00,Sunday,18,True,False,1,REST_0021,Bandra West,Lebanese,kandivali West,7.63,DEL_0122,Scooty,8,Cloudy,660.69,26,53,55,2024-01-28 19:09:00,2024-01-28 19:11:00,2,True,Slightly Delayed,5-8km,6-12 months,₹600+
ORD_000128,2024-10-15 17:39:00,Tuesday,17,False,False,10,REST_0030,Kalyan East,Asian,Kalyan West,11.51,DEL_0288,Bike,34,Clear,1397.06,22,62,54,2024-10-15 18:41:00,2024-10-15 18:33:00,-8,False,On Time,8-12km,2+ years,₹600+
ORD_000129,2024-01-15 17:29:00,Monday,17,False,False,1,REST_0127,Borivali East,Street foodSea food,Malad East,14.08,DEL_0060,Scooty,17,Cloudy,1165.72,21,69,83,2024-01-15 18:38:00,2024-01-15 18:52:00,14,True,Moderately Delayed,12+km,1-2 years,₹600+
ORD_000130,2024-08-05 12:46:00,Monday,12,False,True,8,REST_0147,Bandra East,Thai,Vile Parle West,13.64,DEL_0293,Bicycle,42,Clear,387.43,27,74,102,2024-08-05 14:00:00,2024-08-05 14:28:00,28,True,Severely Delayed,12+km,2+ years,₹200-400
ORD_000131,2024-05-17 12:19:00,Friday,12,False,True,5,REST_0072,Worli,Desserts,Matunga,5.7,DEL_0224,Scooty,41,Heavy rains,295.92,20,40,69,2024-05-17 12:59:00,2024-05-17 13:28:00,29,True,Severely Delayed,5-8km,2+ years,₹200-400
ORD_000132,2024-03-12 19:02:00,Tuesday,19,False,True,3,REST_0052,Juhu,Thai,Powai,12.06,DEL_0135,Bicycle,21,Heavy rains,1049.68,21,62,145,2024-03-12 20:04:00,2024-03-12 21:27:00,83,True,Severely Delayed,12+km,1-2 years,₹600+
ORD_000133,2024-10-28 16:43:00,Monday,16,False,False,10,REST_0034,Goregaon East,Asian,Dadar East,6.73,DEL_0004,Bike,7,Cloudy,1134.42,26,50,74,2024-10-28 17:33:00,2024-10-28 17:57:00,24,True,Severely Delayed,5-8km,6-12 months,₹600+
ORD_000134,2024-02-07 13:06:00,Wednesday,13,False,True,2,REST_0036,Vile Parle West,Beverages,Andheri East,9.89,DEL_0010,Scooty,5,Clear,412.43,26,61,83,2024-02-07 14:07:00,2024-02-07 14:29:00,22,True,Severely Delayed,8-12km,0-6 months,₹400-600
ORD_000135,2024-05-22 06:18:00,Wednesday,6,False,False,5,REST_0067,Dadar East,Japanese,Dadar West,7.33,DEL_0054,Bike,51,Light rains,925.42,25,51,59,2024-05-22 07:09:00,2024-05-22 07:17:00,8,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_000136,2024-01-05 00:34:00,Friday,0,False,False,1,REST_0077,Goregaon East,Italian,Khar West,10.09,DEL_0090,Bicycle,37,Cloudy,569.1,26,61,72,2024-01-05 01:35:00,2024-01-05 01:46:00,11,True,Moderately Delayed,8-12km,2+ years,₹400-600
ORD_000137,2024-04-15 10:46:00,Monday,10,False,False,4,REST_0009,Marine lines,Asian,Vikhroli,7.29,DEL_0219,Bike,44,Cloudy,1283.74,16,41,37,2024-04-15 11:27:00,2024-04-15 11:23:00,-4,False,On Time,5-8km,2+ years,₹600+
ORD_000138,2024-08-25 16:18:00,Sunday,16,True,False,8,REST_0098,Vile Parle West,Italian,Santacruz,12.16,DEL_0203,Bike,44,Cloudy,380.87,18,59,50,2024-08-25 17:17:00,2024-08-25 17:08:00,-9,False,On Time,12+km,2+ years,₹200-400
ORD_000139,2024-08-04 12:40:00,Sunday,12,True,True,8,REST_0136,Vile Parle West,Italian,Bhayandar West,7.64,DEL_0019,Bicycle,21,Cloudy,957.56,18,45,62,2024-08-04 13:25:00,2024-08-04 13:42:00,17,True,Moderately Delayed,5-8km,1-2 years,₹600+
ORD_000140,2024-04-28 17:42:00,Sunday,17,True,False,4,REST_0128,Dadar East,Continental,Worli,7.26,DEL_0060,Scooty,17,Light rains,1400.27,16,41,35,2024-04-28 18:23:00,2024-04-28 18:17:00,-6,False,On Time,5-8km,1-2 years,₹600+
ORD_000141,2024-09-03 11:47:00,Tuesday,11,False,False,9,REST_0092,Goregaon East,Continental,Worli,4.21,DEL_0251,Bike,28,Clear,1125.21,25,41,56,2024-09-03 12:28:00,2024-09-03 12:43:00,15,True,Moderately Delayed,3-5km,2+ years,₹600+
ORD_000142,2024-05-22 19:38:00,Wednesday,19,False,True,5,REST_0045,kandivali East,Tibetan,Ghatkopar West,13.87,DEL_0091,Bicycle,52,Rainy,1330.35,22,69,90,2024-05-22 20:47:00,2024-05-22 21:08:00,21,True,Severely Delayed,12+km,2+ years,₹600+
ORD_000143,2024-02-10 10:23:00,Saturday,10,True,False,2,REST_0124,Borivali East,Japanese,Kurla West,8.57,DEL_0097,Bicycle,36,Rainy,625.13,15,44,45,2024-02-10 11:07:00,2024-02-10 11:08:00,1,True,Slightly Delayed,8-12km,2+ years,₹600+
ORD_000144,2024-09-01 17:17:00,Sunday,17,True,False,9,REST_0143,Kurla West,Thai,CSMT,5.54,DEL_0269,Scooty,10,Cloudy,221.16,17,36,30,2024-09-01 17:53:00,2024-09-01 17:47:00,-6,False,On Time,5-8km,6-12 months,₹200-400
ORD_000145,2024-01-11 18:28:00,Thursday,18,False,False,1,REST_0064,Bandra West,Fast food,Borivali East,5.4,DEL_0300,Bike,36,Cloudy,293.35,25,45,43,2024-01-11 19:13:00,2024-01-11 19:11:00,-2,False,On Time,5-8km,2+ years,₹200-400
ORD_000146,2024-11-29 20:11:00,Friday,20,False,True,11,REST_0074,Matunga,Italian,kandivali West,4.07,DEL_0147,Bicycle,46,Cloudy,1427.58,15,29,32,2024-11-29 20:40:00,2024-11-29 20:43:00,3,True,Slightly Delayed,3-5km,2+ years,₹600+
ORD_000147,2024-08-28 12:38:00,Wednesday,12,False,True,8,REST_0035,kandivali East,Mughlai,Khar West,6.26,DEL_0219,Bike,44,Cloudy,1428.81,29,52,49,2024-08-28 13:30:00,2024-08-28 13:27:00,-3,False,On Time,5-8km,2+ years,₹600+
ORD_000148,2024-12-21 23:51:00,Saturday,23,True,False,12,REST_0117,Bandra East,Thai,Malad East,14.95,DEL_0099,Bike,38,Light rains,241.14,21,72,68,2024-12-22 01:03:00,2024-12-22 00:59:00,-4,False,On Time,12+km,2+ years,₹200-400
ORD_000149,2024-05-31 12:46:00,Friday,12,False,True,5,REST_0133,kandivali West,American,Vikhroli,5.77,DEL_0063,Bike,3,Light rains,257.54,24,45,64,2024-05-31 13:31:00,2024-05-31 13:50:00,19,True,Moderately Delayed,5-8km,0-6 months,₹200-400
ORD_000150,2024-09-19 11:06:00,Thursday,11,False,False,9,REST_0143,Kurla West,Thai,Kalyan East,5.0,DEL_0190,Bike,27,Light rains,284.06,17,35,34,2024-09-19 11:41:00,2024-09-19 11:40:00,-1,False,On Time,3-5km,2+ years,₹200-400
ORD_000151,2024-06-25 16:30:00,Tuesday,16,False,False,6,REST_0032,Bhayandar West,Mughlai,Andheri East,12.01,DEL_0292,Bike,45,Rainy,1044.43,15,56,46,2024-06-25 17:26:00,2024-06-25 17:16:00,-10,False,On Time,12+km,2+ years,₹600+
ORD_000152,2024-08-30 13:53:00,Friday,13,False,True,8,REST_0120,Juhu,Street foodSea food,Goregaon East,6.45,DEL_0093,Bike,16,Rainy,1487.71,29,53,53,2024-08-30 14:46:00,2024-08-30 14:46:00,0,False,On Time,5-8km,1-2 years,₹600+
ORD_000153,2024-06-05 10:47:00,Wednesday,10,False,False,6,REST_0035,kandivali East,Mughlai,Kalyan East,10.76,DEL_0005,Bicycle,38,Cloudy,1203.55,29,67,76,2024-06-05 11:54:00,2024-06-05 12:03:00,9,True,Slightly Delayed,8-12km,2+ years,₹600+
ORD_000154,2024-09-21 22:35:00,Saturday,22,True,False,9,REST_0001,Powai,Korean,Kalyan West,9.37,DEL_0251,Bike,28,Rainy,880.72,19,51,43,2024-09-21 23:26:00,2024-09-21 23:18:00,-8,False,On Time,8-12km,2+ years,₹600+
ORD_000155,2024-12-31 18:36:00,Tuesday,18,False,False,12,REST_0120,Juhu,Street foodSea food,Kurla East,7.87,DEL_0039,Scooty,19,Cloudy,1449.03,29,57,61,2024-12-31 19:33:00,2024-12-31 19:37:00,4,True,Slightly Delayed,5-8km,1-2 years,₹600+
ORD_000156,2024-06-09 17:39:00,Sunday,17,True,False,6,REST_0138,Bandra East,North indian,Kalyan East,9.0,DEL_0153,Bicycle,28,Clear,538.79,17,48,65,2024-06-09 18:27:00,2024-06-09 18:44:00,17,True,Moderately Delayed,8-12km,2+ years,₹400-600
ORD_000157,2024-05-16 11:42:00,Thursday,11,False,False,5,REST_0046,Kalyan West,Korean,Santacruz,13.15,DEL_0123,Bike,42,Cloudy,1488.22,25,70,59,2024-05-16 12:52:00,2024-05-16 12:41:00,-11,False,On Time,12+km,2+ years,₹600+
ORD_000158,2024-01-14 10:56:00,Sunday,10,True,False,1,REST_0058,Dadar West,Desserts,Borivali West,5.11,DEL_0005,Bicycle,38,Light rains,535.29,25,44,62,2024-01-14 11:40:00,2024-01-14 11:58:00,18,True,Moderately Delayed,5-8km,2+ years,₹400-600
ORD_000159,2024-01-21 17:08:00,Sunday,17,True,False,1,REST_0074,Matunga,Italian,Goregaon East,8.9,DEL_0161,Bicycle,17,Cloudy,862.29,15,45,51,2024-01-21 17:53:00,2024-01-21 17:59:00,6,True,Slightly Delayed,8-12km,1-2 years,₹600+
ORD_000160,2024-01-22 17:15:00,Monday,17,False,False,1,REST_0021,Bandra West,Lebanese,Mulund West,12.43,DEL_0297,Bicycle,31,Light rains,972.35,26,69,84,2024-01-22 18:24:00,2024-01-22 18:39:00,15,True,Moderately Delayed,12+km,2+ years,₹600+
ORD_000161,2024-05-29 14:04:00,Wednesday,14,False,False,5,REST_0103,Bhayandar East,Asian,Khar West,8.69,DEL_0049,Bike,23,Cloudy,1402.68,21,51,50,2024-05-29 14:55:00,2024-05-29 14:54:00,-1,False,On Time,8-12km,1-2 years,₹600+
ORD_000162,2024-02-17 12:55:00,Saturday,12,True,True,2,REST_0086,Marine lines,Street foodSea food,Malad West,9.93,DEL_0034,Scooty,45,Cloudy,1462.15,20,54,64,2024-02-17 13:49:00,2024-02-17 13:59:00,10,True,Slightly Delayed,8-12km,2+ years,₹600+
ORD_000163,2024-02-21 19:57:00,Wednesday,19,False,True,2,REST_0033,Worli,Italian,Kurla East,7.45,DEL_0053,Bike,59,Cloudy,1025.61,21,47,41,2024-02-21 20:44:00,2024-02-21 20:38:00,-6,False,On Time,5-8km,2+ years,₹600+
ORD_000164,2024-07-25 16:40:00,Thursday,16,False,False,7,REST_0006,Vile Parle East,Asian,Kurla West,5.23,DEL_0068,Scooty,26,Rainy,1431.71,18,37,39,2024-07-25 17:17:00,2024-07-25 17:19:00,2,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_000165,2024-04-03 15:58:00,Wednesday,15,False,False,4,REST_0089,Malad East,Japanese,Goregaon West,13.2,DEL_0046,Bicycle,23,Cloudy,642.17,24,69,66,2024-04-03 17:07:00,2024-04-03 17:04:00,-3,False,On Time,12+km,1-2 years,₹600+
ORD_000166,2024-06-27 07:44:00,Thursday,7,False,False,6,REST_0023,Versova,Street foodSea food,kandivali West,4.99,DEL_0178,Scooty,50,Light rains,1101.6,18,36,29,2024-06-27 08:20:00,2024-06-27 08:13:00,-7,False,On Time,3-5km,2+ years,₹600+
ORD_000167,2024-04-12 09:29:00,Friday,9,False,False,4,REST_0006,Vile Parle East,Asian,Borivali East,5.57,DEL_0104,Bicycle,50,Heavy rains,569.06,18,38,67,2024-04-12 10:07:00,2024-04-12 10:36:00,29,True,Severely Delayed,5-8km,2+ years,₹400-600
ORD_000168,2024-02-15 18:27:00,Thursday,18,False,False,2,REST_0106,Dadar East,Beverages,Marine lines,13.64,DEL_0214,Scooty,16,Light rains,1161.44,15,61,70,2024-02-15 19:28:00,2024-02-15 19:37:00,9,True,Slightly Delayed,12+km,1-2 years,₹600+
ORD_000169,2024-06-09 14:19:00,Sunday,14,True,False,6,REST_0113,Vile Parle West,Korean,Matunga,9.13,DEL_0205,Bicycle,48,Clear,407.63,22,54,66,2024-06-09 15:13:00,2024-06-09 15:25:00,12,True,Moderately Delayed,8-12km,2+ years,₹400-600
ORD_000170,2024-12-30 12:39:00,Monday,12,False,True,12,REST_0137,Kalyan East,Beverages,CSMT,12.0,DEL_0270,Bike,12,Cloudy,1031.06,27,69,87,2024-12-30 13:48:00,2024-12-30 14:06:00,18,True,Moderately Delayed,8-12km,6-12 months,₹600+
ORD_000171,2024-01-09 01:57:00,Tuesday,1,False,False,1,REST_0002,Andheri West,Korean,Kalyan East,4.61,DEL_0091,Bicycle,52,Light rains,1080.06,28,46,49,2024-01-09 02:43:00,2024-01-09 02:46:00,3,True,Slightly Delayed,3-5km,2+ years,₹600+
ORD_000172,2024-05-14 11:32:00,Tuesday,11,False,False,5,REST_0027,Vikhroli,Lebanese,Bandra West,3.51,DEL_0184,Bicycle,53,Cloudy,1213.15,17,30,22,2024-05-14 12:02:00,2024-05-14 11:54:00,-8,False,On Time,3-5km,2+ years,₹600+
ORD_000173,2024-05-03 16:11:00,Friday,16,False,False,5,REST_0008,kandivali East,Asian,Goregaon West,11.71,DEL_0116,Bicycle,50,Heavy rains,904.37,15,55,88,2024-05-03 17:06:00,2024-05-03 17:39:00,33,True,Severely Delayed,8-12km,2+ years,₹600+
ORD_000174,2024-12-19 11:30:00,Thursday,11,False,False,12,REST_0102,Malad West,Street foodSea food,Vikhroli,10.21,DEL_0236,Bicycle,36,Light rains,1154.82,23,58,72,2024-12-19 12:28:00,2024-12-19 12:42:00,14,True,Moderately Delayed,8-12km,2+ years,₹600+
ORD_000175,2024-04-30 12:02:00,Tuesday,12,False,True,4,REST_0043,Goregaon East,Asian,CSMT,10.95,DEL_0272,Bicycle,22,Cloudy,451.47,15,52,77,2024-04-30 12:54:00,2024-04-30 13:19:00,25,True,Severely Delayed,8-12km,1-2 years,₹400-600
ORD_000176,2024-10-02 23:52:00,Wednesday,23,False,False,10,REST_0047,Bandra East,Lebanese,Vikhroli,10.25,DEL_0254,Bike,50,Cloudy,820.52,19,54,60,2024-10-03 00:46:00,2024-10-03 00:52:00,6,True,Slightly Delayed,8-12km,2+ years,₹600+
ORD_000177,2024-06-28 18:54:00,Friday,18,False,False,6,REST_0014,Ghatkopar West,Chinese,CSMT,10.56,DEL_0027,Bicycle,50,Clear,1092.99,21,57,71,2024-06-28 19:51:00,2024-06-28 20:05:00,14,True,Moderately Delayed,8-12km,2+ years,₹600+
ORD_000178,2024-11-07 19:39:00,Thursday,19,False,True,11,REST_0008,kandivali East,Asian,Bhayandar East,6.71,DEL_0288,Bike,34,Clear,706.51,15,38,47,2024-11-07 20:17:00,2024-11-07 20:26:00,9,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_000179,2024-02-13 12:08:00,Tuesday,12,False,True,2,REST_0125,CSMT,Beverages,Ghatkopar East,12.61,DEL_0182,Scooty,23,Heavy rains,679.68,26,70,138,2024-02-13 13:18:00,2024-02-13 14:26:00,68,True,Severely Delayed,12+km,1-2 years,₹600+
ORD_000180,2024-04-25 08:20:00,Thursday,8,False,False,4,REST_0032,Bhayandar West,Mughlai,Worli,5.15,DEL_0117,Bike,55,Clear,532.01,15,33,32,2024-04-25 08:53:00,2024-04-25 08:52:00,-1,False,On Time,5-8km,2+ years,₹400-600
ORD_000181,2024-09-03 13:49:00,Tuesday,13,False,True,9,REST_0106,Dadar East,Beverages,Vile Parle West,10.23,DEL_0252,Bike,46,Rainy,924.38,15,50,79,2024-09-03 14:39:00,2024-09-03 15:08:00,29,True,Severely Delayed,8-12km,2+ years,₹600+
ORD_000182,2024-04-24 19:35:00,Wednesday,19,False,True,4,REST_0094,Andheri West,Beverages,Andheri East,9.35,DEL_0104,Bicycle,50,Heavy rains,1479.25,15,47,116,2024-04-24 20:22:00,2024-04-24 21:31:00,69,True,Severely Delayed,8-12km,2+ years,₹600+
ORD_000183,2024-11-22 12:06:00,Friday,12,False,True,11,REST_0140,Andheri East,Street foodSea food,Goregaon West,7.25,DEL_0157,Scooty,52,Clear,1473.99,25,51,51,2024-11-22 12:57:00,2024-11-22 12:57:00,0,False,On Time,5-8km,2+ years,₹600+
ORD_000184,2024-12-12 12:06:00,Thursday,12,False,True,12,REST_0109,Dadar East,North indian,Mulund East,13.57,DEL_0149,Scooty,58,Heavy rains,1287.43,28,75,128,2024-12-12 13:21:00,2024-12-12 14:14:00,53,True,Severely Delayed,12+km,2+ years,₹600+
ORD_000185,2024-06-14 14:04:00,Friday,14,False,False,6,REST_0116,Malad East,Beverages,Jogeshwari,5.21,DEL_0253,Bike,52,Light rains,1472.37,20,39,36,2024-06-14 14:43:00,2024-06-14 14:40:00,-3,False,On Time,5-8km,2+ years,₹600+
ORD_000186,2024-09-06 18:04:00,Friday,18,False,False,9,REST_0042,Vile Parle West,Continental,Borivali East,7.94,DEL_0250,Bicycle,18,Rainy,1394.24,16,43,66,2024-09-06 18:47:00,2024-09-06 19:10:00,23,True,Severely Delayed,5-8km,1-2 years,₹600+
ORD_000187,2024-10-16 15:11:00,Wednesday,15,False,False,10,REST_0143,Kurla West,Thai,Jogeshwari,3.74,DEL_0157,Scooty,52,Rainy,212.5,17,31,40,2024-10-16 15:42:00,2024-10-16 15:51:00,9,True,Slightly Delayed,3-5km,2+ years,₹200-400
ORD_000188,2024-07-17 10:41:00,Wednesday,10,False,False,7,REST_0134,Vile Parle East,Desserts,Jogeshwari,5.08,DEL_0079,Bike,23,Rainy,1448.73,23,42,34,2024-07-17 11:23:00,2024-07-17 11:15:00,-8,False,On Time,5-8km,1-2 years,₹600+
ORD_000189,2024-11-02 18:39:00,Saturday,18,True,False,11,REST_0115,Khar West,Italian,Kalyan East,14.56,DEL_0067,Bike,41,Cloudy,464.07,18,67,61,2024-11-02 19:46:00,2024-11-02 19:40:00,-6,False,On Time,12+km,2+ years,₹400-600
ORD_000190,2024-07-17 02:23:00,Wednesday,2,False,False,7,REST_0065,Ghatkopar East,Lebanese,Matunga,4.08,DEL_0118,Scooty,26,Rainy,923.18,19,34,51,2024-07-17 02:57:00,2024-07-17 03:14:00,17,True,Moderately Delayed,3-5km,2+ years,₹600+
