order_id,order_datetime,day_of_week,hour_of_day,is_weekend,is_peak_hour,month,restaurant_id,restaurant_locality,cuisine_type,delivery_locality,distance_km,partner_id,vehicle_type,partner_experience_months,weather_condition,order_value_inr,estimated_prep_time_min,estimated_delivery_time_min,actual_delivery_time_min,estimated_delivery_datetime,actual_delivery_datetime,delay_minutes,is_delayed,delay_category
ORD_000105,16-04-2024 12:05,Tuesday,12,FALSE,TRUE,4,REST_0094,Andheri West,Beverages,Mulund East,9.65,DEL_0256,Bicycle,8,Cloudy,270.94,15,48,66,16-04-2024 12:53,16-04-2024 13:11,18,TRUE,Moderately Delayed
ORD_000106,04-02-2024 12:35,Sunday,12,TRUE,TRUE,2,REST_0006,Vile Parle East,Asian,Jogeshwari,6.94,DEL_0277,Scooty,18,Light rains,1328.14,18,42,53,04-02-2024 13:17,04-02-2024 13:28,11,TRUE,Moderately Delayed
ORD_000107,16-08-2024 18:04,Friday,18,FALSE,FALSE,8,REST_0069,Goregaon East,Korean,Kalyan West,10.37,DEL_0209,Bicycle,44,Cloudy,256.34,22,58,62,16-08-2024 19:02,16-08-2024 19:06,4,TRUE,Slightly Delayed
ORD_000108,01-04-2024 16:55,Monday,16,FALSE,FALSE,4,REST_0057,Mulund East,Street foodSea food,Mulund West,6.4,DEL_0254,Bike,50,Heavy rains,1176.36,16,38,60,01-04-2024 17:33,01-04-2024 17:55,22,TRUE,Severely Delayed
ORD_000109,15-09-2024 20:42,Sunday,20,TRUE,TRUE,9,REST_0117,Bandra East,Thai,Matunga,14.21,DEL_0087,Scooty,54,Rainy,398.48,21,69,84,15-09-2024 21:51,15-09-2024 22:06,15,TRUE,Moderately Delayed
ORD_000110,18-06-2024 19:01,Tuesday,19,FALSE,TRUE,6,REST_0115,Khar West,Italian,Vile Parle East,10.53,DEL_0237,Scooty,34,Rainy,276.75,18,54,72,18-06-2024 19:55,18-06-2024 20:13,18,TRUE,Moderately Delayed
ORD_000111,17-04-2024 12:26,Wednesday,12,FALSE,TRUE,4,REST_0143,Kurla West,Thai,Vile Parle West,8,DEL_0178,Scooty,50,Cloudy,1038.82,17,45,59,17-04-2024 13:11,17-04-2024 13:25,14,TRUE,Moderately Delayed
ORD_000112,26-06-2024 11:08,Wednesday,11,FALSE,FALSE,6,REST_0114,Mulund East,Fast food,Borivali West,10.25,DEL_0118,Scooty,26,Rainy,211.72,28,64,59,26-06-2024 12:12,26-06-2024 12:07,-5,FALSE,On Time
ORD_000113,30-12-2024 16:40,Monday,16,FALSE,FALSE,12,REST_0027,Vikhroli,Lebanese,Kurla West,7.61,DEL_0027,Bicycle,50,Clear,1487.16,17,43,46,30-12-2024 17:23,30-12-2024 17:26,3,TRUE,Slightly Delayed
ORD_000114,08-08-2024 18:27,Thursday,18,FALSE,FALSE,8,REST_0119,Vile Parle West,Thai,Vile Parle East,10.23,DEL_0125,Bicycle,6,Light rains,242.8,15,50,63,08-08-2024 19:17,08-08-2024 19:30,13,TRUE,Moderately Delayed
ORD_000115,28-01-2024 19:06,Sunday,19,TRUE,TRUE,1,REST_0052,Juhu,Thai,Kurla East,4.55,DEL_0113,Scooty,42,Cloudy,1405.47,21,38,48,28-01-2024 19:44,28-01-2024 19:54,10,TRUE,Slightly Delayed
ORD_000116,19-01-2024 09:57,Friday,9,FALSE,FALSE,1,REST_0036,Vile Parle West,Beverages,Vile Parle West,1.266737361,DEL_0118,Scooty,26,Cloudy,1330.43,26,32,28,19-01-2024 10:29,19-01-2024 10:25,-4,FALSE,On Time
ORD_000117,06-06-2024 08:08,Thursday,8,FALSE,FALSE,6,REST_0011,kandivali West,South indian,Bandra East,3.43,DEL_0011,Scooty,13,Heavy rains,260.06,18,31,52,06-06-2024 08:39,06-06-2024 09:00,21,TRUE,Severely Delayed
ORD_000118,19-03-2024 19:59,Tuesday,19,FALSE,TRUE,3,REST_0107,Versova,Italian,Marine lines,12.66,DEL_0096,Scooty,46,Cloudy,818.42,18,61,76,19-03-2024 21:00,19-03-2024 21:15,15,TRUE,Moderately Delayed
ORD_000119,10-04-2024 21:07,Wednesday,21,FALSE,TRUE,4,REST_0139,Versova,Beverages,Matunga,10.79,DEL_0250,Bicycle,18,Rainy,1193.2,21,58,86,10-04-2024 22:05,10-04-2024 22:33,28,TRUE,Severely Delayed
ORD_000120,25-08-2024 19:05,Sunday,19,TRUE,TRUE,8,REST_0093,Marine lines,North indian,Bhayandar East,5.86,DEL_0197,Bike,21,Clear,632.32,18,39,53,25-08-2024 19:44,25-08-2024 19:58,14,TRUE,Moderately Delayed
ORD_000121,22-09-2024 07:46,Sunday,7,TRUE,FALSE,9,REST_0109,Dadar East,North indian,Malad West,3.42,DEL_0065,Bike,54,Rainy,924.51,28,42,36,22-09-2024 08:28,22-09-2024 08:22,-6,FALSE,On Time
ORD_000122,03-07-2024 14:31,Wednesday,14,FALSE,FALSE,7,REST_0035,kandivali East,Mughlai,Santacruz,5.58,DEL_0264,Bike,39,Rainy,1437.25,29,50,55,03-07-2024 15:21,03-07-2024 15:26,5,TRUE,Slightly Delayed
ORD_000123,06-11-2024 08:08,Wednesday,8,FALSE,FALSE,11,REST_0100,Andheri East,Mughlai,Borivali West,3.93,DEL_0030,Scooty,57,Rainy,257.51,18,32,36,06-11-2024 08:40,06-11-2024 08:44,4,TRUE,Slightly Delayed
ORD_000124,18-07-2024 17:46,Thursday,17,FALSE,FALSE,7,REST_0052,Juhu,Thai,Bandra East,13.26,DEL_0252,Bike,46,Clear,1035.75,21,66,53,18-07-2024 18:52,18-07-2024 18:39,-13,FALSE,On Time
ORD_000125,24-11-2024 02:17,Sunday,2,TRUE,FALSE,11,REST_0062,Vile Parle East,Italian,Matunga,11.16,DEL_0077,Bicycle,21,Clear,878.6,18,56,83,24-11-2024 03:13,24-11-2024 03:40,27,TRUE,Severely Delayed
ORD_000126,20-08-2024 21:32,Tuesday,21,FALSE,TRUE,8,REST_0114,Mulund East,Fast food,Bandra West,4.07,DEL_0073,Bike,4,Light rains,804.1,28,44,65,20-08-2024 22:16,20-08-2024 22:37,21,TRUE,Severely Delayed
ORD_000127,28-01-2024 18:16,Sunday,18,TRUE,FALSE,1,REST_0021,Bandra West,Lebanese,kandivali West,7.63,DEL_0122,Scooty,8,Cloudy,660.69,26,53,55,28-01-2024 19:09,28-01-2024 19:11,2,TRUE,Slightly Delayed
ORD_000128,15-10-2024 17:39,Tuesday,17,FALSE,FALSE,10,REST_0030,Kalyan East,Asian,Kalyan West,11.51,DEL_0288,Bike,34,Clear,1397.06,22,62,54,15-10-2024 18:41,15-10-2024 18:33,-8,FALSE,On Time
ORD_000129,15-01-2024 17:29,Monday,17,FALSE,FALSE,1,REST_0127,Borivali East,Street foodSea food,Malad East,14.08,DEL_0060,Scooty,17,Cloudy,1165.72,21,69,83,15-01-2024 18:38,15-01-2024 18:52,14,TRUE,Moderately Delayed
ORD_000130,05-08-2024 12:46,Monday,12,FALSE,TRUE,8,REST_0147,Bandra East,Thai,Vile Parle West,13.64,DEL_0293,Bicycle,42,Clear,387.43,27,74,102,05-08-2024 14:00,05-08-2024 14:28,28,TRUE,Severely Delayed
ORD_000131,17-05-2024 12:19,Friday,12,FALSE,TRUE,5,REST_0072,Worli,Desserts,Matunga,5.7,DEL_0224,Scooty,41,Heavy rains,295.92,20,40,69,17-05-2024 12:59,17-05-2024 13:28,29,TRUE,Severely Delayed
ORD_000132,12-03-2024 19:02,Tuesday,19,FALSE,TRUE,3,REST_0052,Juhu,Thai,Powai,12.06,DEL_0135,Bicycle,21,Heavy rains,1049.68,21,62,145,12-03-2024 20:04,12-03-2024 21:27,83,TRUE,Severely Delayed
ORD_000133,28-10-2024 16:43,Monday,16,FALSE,FALSE,10,REST_0034,Goregaon East,Asian,Dadar East,6.73,DEL_0004,Bike,7,Cloudy,1134.42,26,50,74,28-10-2024 17:33,28-10-2024 17:57,24,TRUE,Severely Delayed
ORD_000134,07-02-2024 13:06,Wednesday,13,FALSE,TRUE,2,REST_0036,Vile Parle West,Beverages,Andheri East,9.89,DEL_0010,Scooty,5,Clear,412.43,26,61,83,07-02-2024 14:07,07-02-2024 14:29,22,TRUE,Severely Delayed
ORD_000135,22-05-2024 06:18,Wednesday,6,FALSE,FALSE,5,REST_0067,Dadar East,Japanese,Dadar West,7.33,DEL_0054,Bike,51,Light rains,925.42,25,51,59,22-05-2024 07:09,22-05-2024 07:17,8,TRUE,Slightly Delayed
ORD_000136,05-01-2024 00:34,Friday,0,FALSE,FALSE,1,REST_0077,Goregaon East,Italian,Khar West,10.09,DEL_0090,Bicycle,37,Cloudy,569.1,26,61,72,05-01-2024 01:35,05-01-2024 01:46,11,TRUE,Moderately Delayed
ORD_000137,15-04-2024 10:46,Monday,10,FALSE,FALSE,4,REST_0009,Marine lines,Asian,Vikhroli,7.29,DEL_0219,Bike,44,Cloudy,1283.74,16,41,37,15-04-2024 11:27,15-04-2024 11:23,-4,FALSE,On Time
ORD_000138,25-08-2024 16:18,Sunday,16,TRUE,FALSE,8,REST_0098,Vile Parle West,Italian,Santacruz,12.16,DEL_0203,Bike,44,Cloudy,380.87,18,59,50,25-08-2024 17:17,25-08-2024 17:08,-9,FALSE,On Time
ORD_000139,04-08-2024 12:40,Sunday,12,TRUE,TRUE,8,REST_0136,Vile Parle West,Italian,Bhayandar West,7.64,DEL_0019,Bicycle,21,Cloudy,957.56,18,45,62,04-08-2024 13:25,04-08-2024 13:42,17,TRUE,Moderately Delayed
ORD_000140,28-04-2024 17:42,Sunday,17,TRUE,FALSE,4,REST_0128,Dadar East,Continental,Worli,7.26,DEL_0060,Scooty,17,Light rains,1400.27,16,41,35,28-04-2024 18:23,28-04-2024 18:17,-6,FALSE,On Time
ORD_000141,03-09-2024 11:47,Tuesday,11,FALSE,FALSE,9,REST_0092,Goregaon East,Continental,Worli,4.21,DEL_0251,Bike,28,Clear,1125.21,25,41,56,03-09-2024 12:28,03-09-2024 12:43,15,TRUE,Moderately Delayed
ORD_000142,22-05-2024 19:38,Wednesday,19,FALSE,TRUE,5,REST_0045,kandivali East,Tibetan,Ghatkopar West,13.87,DEL_0091,Bicycle,52,Rainy,1330.35,22,69,90,22-05-2024 20:47,22-05-2024 21:08,21,TRUE,Severely Delayed
ORD_000143,10-02-2024 10:23,Saturday,10,TRUE,FALSE,2,REST_0124,Borivali East,Japanese,Kurla West,8.57,DEL_0097,Bicycle,36,Rainy,625.13,15,44,45,10-02-2024 11:07,10-02-2024 11:08,1,TRUE,Slightly Delayed
ORD_000144,01-09-2024 17:17,Sunday,17,TRUE,FALSE,9,REST_0143,Kurla West,Thai,CSMT,5.54,DEL_0269,Scooty,10,Cloudy,221.16,17,36,30,01-09-2024 17:53,01-09-2024 17:47,-6,FALSE,On Time
ORD_000145,11-01-2024 18:28,Thursday,18,FALSE,FALSE,1,REST_0064,Bandra West,Fast food,Borivali East,5.4,DEL_0300,Bike,36,Cloudy,293.35,25,45,43,11-01-2024 19:13,11-01-2024 19:11,-2,FALSE,On Time
ORD_000146,29-11-2024 20:11,Friday,20,FALSE,TRUE,11,REST_0074,Matunga,Italian,kandivali West,4.07,DEL_0147,Bicycle,46,Cloudy,1427.58,15,29,32,29-11-2024 20:40,29-11-2024 20:43,3,TRUE,Slightly Delayed
ORD_000147,28-08-2024 12:38,Wednesday,12,FALSE,TRUE,8,REST_0035,kandivali East,Mughlai,Khar West,6.26,DEL_0219,Bike,44,Cloudy,1428.81,29,52,49,28-08-2024 13:30,28-08-2024 13:27,-3,FALSE,On Time
ORD_000148,21-12-2024 23:51,Saturday,23,TRUE,FALSE,12,REST_0117,Bandra East,Thai,Malad East,14.95,DEL_0099,Bike,38,Light rains,241.14,21,72,68,22-12-2024 01:03,22-12-2024 00:59,-4,FALSE,On Time
ORD_000149,31-05-2024 12:46,Friday,12,FALSE,TRUE,5,REST_0133,kandivali West,American,Vikhroli,5.77,DEL_0063,Bike,3,Light rains,257.54,24,45,64,31-05-2024 13:31,31-05-2024 13:50,19,TRUE,Moderately Delayed
ORD_000150,19-09-2024 11:06,Thursday,11,FALSE,FALSE,9,REST_0143,Kurla West,Thai,Kalyan East,5,DEL_0190,Bike,27,Light rains,284.06,17,35,34,19-09-2024 11:41,19-09-2024 11:40,-1,FALSE,On Time
ORD_000151,25-06-2024 16:30,Tuesday,16,FALSE,FALSE,6,REST_0032,Bhayandar West,Mughlai,Andheri East,12.01,DEL_0292,Bike,45,Rainy,1044.43,15,56,46,25-06-2024 17:26,25-06-2024 17:16,-10,FALSE,On Time
ORD_000152,30-08-2024 13:53,Friday,13,FALSE,TRUE,8,REST_0120,Juhu,Street foodSea food,Goregaon East,6.45,DEL_0093,Bike,16,Rainy,1487.71,29,53,53,30-08-2024 14:46,30-08-2024 14:46,0,FALSE,On Time
ORD_000153,05-06-2024 10:47,Wednesday,10,FALSE,FALSE,6,REST_0035,kandivali East,Mughlai,Kalyan East,10.76,DEL_0005,Bicycle,38,Cloudy,1203.55,29,67,76,05-06-2024 11:54,05-06-2024 12:03,9,TRUE,Slightly Delayed
ORD_000154,21-09-2024 22:35,Saturday,22,TRUE,FALSE,9,REST_0001,Powai,Korean,Kalyan West,9.37,DEL_0251,Bike,28,Rainy,880.72,19,51,43,21-09-2024 23:26,21-09-2024 23:18,-8,FALSE,On Time
ORD_000155,31-12-2024 18:36,Tuesday,18,FALSE,FALSE,12,REST_0120,Juhu,Street foodSea food,Kurla East,7.87,DEL_0039,Scooty,19,Cloudy,1449.03,29,57,61,31-12-2024 19:33,31-12-2024 19:37,4,TRUE,Slightly Delayed
ORD_000156,09-06-2024 17:39,Sunday,17,TRUE,FALSE,6,REST_0138,Bandra East,North indian,Kalyan East,9,DEL_0153,Bicycle,28,Clear,538.79,17,48,65,09-06-2024 18:27,09-06-2024 18:44,17,TRUE,Moderately Delayed
ORD_000157,16-05-2024 11:42,Thursday,11,FALSE,FALSE,5,REST_0046,Kalyan West,Korean,Santacruz,13.15,DEL_0123,Bike,42,Cloudy,1488.22,25,70,59,16-05-2024 12:52,16-05-2024 12:41,-11,FALSE,On Time
ORD_000158,14-01-2024 10:56,Sunday,10,TRUE,FALSE,1,REST_0058,Dadar West,Desserts,Borivali West,5.11,DEL_0005,Bicycle,38,Light rains,535.29,25,44,62,14-01-2024 11:40,14-01-2024 11:58,18,TRUE,Moderately Delayed
ORD_000159,21-01-2024 17:08,Sunday,17,TRUE,FALSE,1,REST_0074,Matunga,Italian,Goregaon East,8.9,DEL_0161,Bicycle,17,Cloudy,862.29,15,45,51,21-01-2024 17:53,21-01-2024 17:59,6,TRUE,Slightly Delayed
ORD_000160,22-01-2024 17:15,Monday,17,FALSE,FALSE,1,REST_0021,Bandra West,Lebanese,Mulund West,12.43,DEL_0297,Bicycle,31,Light rains,972.35,26,69,84,22-01-2024 18:24,22-01-2024 18:39,15,TRUE,Moderately Delayed
ORD_000161,29-05-2024 14:04,Wednesday,14,FALSE,FALSE,5,REST_0103,Bhayandar East,Asian,Khar West,8.69,DEL_0049,Bike,23,Cloudy,1402.68,21,51,50,29-05-2024 14:55,29-05-2024 14:54,-1,FALSE,On Time
ORD_000162,17-02-2024 12:55,Saturday,12,TRUE,TRUE,2,REST_0086,Marine lines,Street foodSea food,Malad West,9.93,DEL_0034,Scooty,45,Cloudy,1462.15,20,54,64,17-02-2024 13:49,17-02-2024 13:59,10,TRUE,Slightly Delayed
ORD_000163,21-02-2024 19:57,Wednesday,19,FALSE,TRUE,2,REST_0033,Worli,Italian,Kurla East,7.45,DEL_0053,Bike,59,Cloudy,1025.61,21,47,41,21-02-2024 20:44,21-02-2024 20:38,-6,FALSE,On Time
ORD_000164,25-07-2024 16:40,Thursday,16,FALSE,FALSE,7,REST_0006,Vile Parle East,Asian,Kurla West,5.23,DEL_0068,Scooty,26,Rainy,1431.71,18,37,39,25-07-2024 17:17,25-07-2024 17:19,2,TRUE,Slightly Delayed
ORD_000165,03-04-2024 15:58,Wednesday,15,FALSE,FALSE,4,REST_0089,Malad East,Japanese,Goregaon West,13.2,DEL_0046,Bicycle,23,Cloudy,642.17,24,69,66,03-04-2024 17:07,03-04-2024 17:04,-3,FALSE,On Time
ORD_000166,27-06-2024 07:44,Thursday,7,FALSE,FALSE,6,REST_0023,Versova,Street foodSea food,kandivali West,4.99,DEL_0178,Scooty,50,Light rains,1101.6,18,36,29,27-06-2024 08:20,27-06-2024 08:13,-7,FALSE,On Time
ORD_000167,12-04-2024 09:29,Friday,9,FALSE,FALSE,4,REST_0006,Vile Parle East,Asian,Borivali East,5.57,DEL_0104,Bicycle,50,Heavy rains,569.06,18,38,67,12-04-2024 10:07,12-04-2024 10:36,29,TRUE,Severely Delayed
ORD_000168,15-02-2024 18:27,Thursday,18,FALSE,FALSE,2,REST_0106,Dadar East,Beverages,Marine lines,13.64,DEL_0214,Scooty,16,Light rains,1161.44,15,61,70,15-02-2024 19:28,15-02-2024 19:37,9,TRUE,Slightly Delayed
ORD_000169,09-06-2024 14:19,Sunday,14,TRUE,FALSE,6,REST_0113,Vile Parle West,Korean,Matunga,9.13,DEL_0205,Bicycle,48,Clear,407.63,22,54,66,09-06-2024 15:13,09-06-2024 15:25,12,TRUE,Moderately Delayed
ORD_000170,30-12-2024 12:39,Monday,12,FALSE,TRUE,12,REST_0137,Kalyan East,Beverages,CSMT,12,DEL_0270,Bike,12,Cloudy,1031.06,27,69,87,30-12-2024 13:48,30-12-2024 14:06,18,TRUE,Moderately Delayed
ORD_000171,09-01-2024 01:57,Tuesday,1,FALSE,FALSE,1,REST_0002,Andheri West,Korean,Kalyan East,4.61,DEL_0091,Bicycle,52,Light rains,1080.06,28,46,49,09-01-2024 02:43,09-01-2024 02:46,3,TRUE,Slightly Delayed
ORD_000172,14-05-2024 11:32,Tuesday,11,FALSE,FALSE,5,REST_0027,Vikhroli,Lebanese,Bandra West,3.51,DEL_0184,Bicycle,53,Cloudy,1213.15,17,30,22,14-05-2024 12:02,14-05-2024 11:54,-8,FALSE,On Time
ORD_000173,03-05-2024 16:11,Friday,16,FALSE,FALSE,5,REST_0008,kandivali East,Asian,Goregaon West,11.71,DEL_0116,Bicycle,50,Heavy rains,904.37,15,55,88,03-05-2024 17:06,03-05-2024 17:39,33,TRUE,Severely Delayed
ORD_000174,19-12-2024 11:30,Thursday,11,FALSE,FALSE,12,REST_0102,Malad West,Street foodSea food,Vikhroli,10.21,DEL_0236,Bicycle,36,Light rains,1154.82,23,58,72,19-12-2024 12:28,19-12-2024 12:42,14,TRUE,Moderately Delayed
ORD_000175,30-04-2024 12:02,Tuesday,12,FALSE,TRUE,4,REST_0043,Goregaon East,Asian,CSMT,10.95,DEL_0272,Bicycle,22,Cloudy,451.47,15,52,77,30-04-2024 12:54,30-04-2024 13:19,25,TRUE,Severely Delayed
ORD_000176,02-10-2024 23:52,Wednesday,23,FALSE,FALSE,10,REST_0047,Bandra East,Lebanese,Vikhroli,10.25,DEL_0254,Bike,50,Cloudy,820.52,19,54,60,03-10-2024 00:46,03-10-2024 00:52,6,TRUE,Slightly Delayed
ORD_000177,28-06-2024 18:54,Friday,18,FALSE,FALSE,6,REST_0014,Ghatkopar West,Chinese,CSMT,10.56,DEL_0027,Bicycle,50,Clear,1092.99,21,57,71,28-06-2024 19:51,28-06-2024 20:05,14,TRUE,Moderately Delayed
ORD_000178,07-11-2024 19:39,Thursday,19,FALSE,TRUE,11,REST_0008,kandivali East,Asian,Bhayandar East,6.71,DEL_0288,Bike,34,Clear,706.51,15,38,47,07-11-2024 20:17,07-11-2024 20:26,9,TRUE,Slightly Delayed
ORD_000179,13-02-2024 12:08,Tuesday,12,FALSE,TRUE,2,REST_0125,CSMT,Beverages,Ghatkopar East,12.61,DEL_0182,Scooty,23,Heavy rains,679.68,26,70,138,13-02-2024 13:18,13-02-2024 14:26,68,TRUE,Severely Delayed
ORD_000180,25-04-2024 08:20,Thursday,8,FALSE,FALSE,4,REST_0032,Bhayandar West,Mughlai,Worli,5.15,DEL_0117,Bike,55,Clear,532.01,15,33,32,25-04-2024 08:53,25-04-2024 08:52,-1,FALSE,On Time
ORD_000181,03-09-2024 13:49,Tuesday,13,FALSE,TRUE,9,REST_0106,Dadar East,Beverages,Vile Parle West,10.23,DEL_0252,Bike,46,Rainy,924.38,15,50,79,03-09-2024 14:39,03-09-2024 15:08,29,TRUE,Severely Delayed
ORD_000182,24-04-2024 19:35,Wednesday,19,FALSE,TRUE,4,REST_0094,Andheri West,Beverages,Andheri East,9.35,DEL_0104,Bicycle,50,Heavy rains,1479.25,15,47,116,24-04-2024 20:22,24-04-2024 21:31,69,TRUE,Severely Delayed
ORD_000183,22-11-2024 12:06,Friday,12,FALSE,TRUE,11,REST_0140,Andheri East,Street foodSea food,Goregaon West,7.25,DEL_0157,Scooty,52,Clear,1473.99,25,51,51,22-11-2024 12:57,22-11-2024 12:57,0,FALSE,On Time
ORD_000184,12-12-2024 12:06,Thursday,12,FALSE,TRUE,12,REST_0109,Dadar East,North indian,Mulund East,13.57,DEL_0149,Scooty,58,Heavy rains,1287.43,28,75,128,12-12-2024 13:21,12-12-2024 14:14,53,TRUE,Severely Delayed
ORD_000185,14-06-2024 14:04,Friday,14,FALSE,FALSE,6,REST_0116,Malad East,Beverages,Jogeshwari,5.21,DEL_0253,Bike,52,Light rains,1472.37,20,39,36,14-06-2024 14:43,14-06-2024 14:40,-3,FALSE,On Time
ORD_000186,06-09-2024 18:04,Friday,18,FALSE,FALSE,9,REST_0042,Vile Parle West,Continental,Borivali East,7.94,DEL_0250,Bicycle,18,Rainy,1394.24,16,43,66,06-09-2024 18:47,06-09-2024 19:10,23,TRUE,Severely Delayed
ORD_000187,16-10-2024 15:11,Wednesday,15,FALSE,FALSE,10,REST_0143,Kurla West,Thai,Jogeshwari,3.74,DEL_0157,Scooty,52,Rainy,212.5,17,31,40,16-10-2024 15:42,16-10-2024 15:51,9,TRUE,Slightly Delayed
ORD_000188,17-07-2024 10:41,Wednesday,10,FALSE,FALSE,7,REST_0134,Vile Parle East,Desserts,Jogeshwari,5.08,DEL_0079,Bike,23,Rainy,1448.73,23,42,34,17-07-2024 11:23,17-07-2024 11:15,-8,FALSE,On Time
ORD_000189,02-11-2024 18:39,Saturday,18,TRUE,FALSE,11,REST_0115,Khar West,Italian,Kalyan East,14.56,DEL_0067,Bike,41,Cloudy,464.07,18,67,61,02-11-2024 19:46,02-11-2024 19:40,-6,FALSE,On Time
ORD_000190,17-07-2024 02:23,Wednesday,2,FALSE,FALSE,7,REST_0065,Ghatkopar East,Lebanese,Matunga,4.08,DEL_0118,Scooty,26,Rainy,923.18,19,34,51,17-07-2024 02:57,17-07-2024 03:14,17,TRUE,Moderately Delayed
ORD_000191,11-10-2024 10:36,Friday,10,FALSE,FALSE,10,REST_0045,kandivali East,Tibetan,Andheri East,9.98,DEL_0043,Scooty,1,Light rains,1293.31,22,57,78,11-10-2024 11:33,11-10-2024 11:54,21,TRUE,Severely Delayed
ORD_000192,08-08-2024 12:23,Thursday,12,FALSE,TRUE,8,REST_0005,Versova,Desserts,Mulund East,13.95,DEL_0123,Bike,42,Light rains,1067.62,22,70,83,08-08-2024 13:33,08-08-2024 13:46,13,TRUE,Moderately Delayed
ORD_000193,12-07-2024 11:16,Friday,11,FALSE,FALSE,7,REST_0150,Powai,North indian,Powai,0.953001567,DEL_0245,Scooty,40,Light rains,1389.23,22,27,22,12-07-2024 11:43,12-07-2024 11:38,-5,FALSE,On Time
ORD_000194,23-10-2024 08:43,Wednesday,8,FALSE,FALSE,10,REST_0108,Lower Parel,Beverages,Ghatkopar East,8.73,DEL_0062,Scooty,24,Cloudy,522.28,21,51,54,23-10-2024 09:34,23-10-2024 09:37,3,TRUE,Slightly Delayed
ORD_000195,27-11-2024 13:27,Wednesday,13,FALSE,TRUE,11,REST_0096,Kurla East,Fast food,Bhayandar East,3.19,DEL_0241,Bike,47,Cloudy,832.04,20,32,41,27-11-2024 13:59,27-11-2024 14:08,9,TRUE,Slightly Delayed
ORD_000196,14-07-2024 21:42,Sunday,21,TRUE,TRUE,7,REST_0047,Bandra East,Lebanese,Juhu,13.47,DEL_0038,Bike,20,Cloudy,1194.64,19,65,83,14-07-2024 22:47,14-07-2024 23:05,18,TRUE,Moderately Delayed
ORD_000197,20-10-2024 18:21,Sunday,18,TRUE,FALSE,10,REST_0061,CSMT,Beverages,Vile Parle West,9.07,DEL_0255,Scooty,58,Rainy,1471.98,21,53,41,20-10-2024 19:14,20-10-2024 19:02,-12,FALSE,On Time
ORD_000198,28-06-2024 17:42,Friday,17,FALSE,FALSE,6,REST_0072,Worli,Desserts,Mulund East,9.07,DEL_0136,Scooty,26,Light rains,803.05,20,51,53,28-06-2024 18:33,28-06-2024 18:35,2,TRUE,Slightly Delayed
ORD_000199,10-05-2024 19:39,Friday,19,FALSE,TRUE,5,REST_0028,Vikhroli,Street foodSea food,Dadar West,6.15,DEL_0206,Scooty,29,Light rains,893.16,21,43,59,10-05-2024 20:22,10-05-2024 20:38,16,TRUE,Moderately Delayed
ORD_000200,12-10-2024 21:15,Saturday,21,TRUE,TRUE,10,REST_0130,Marine lines,Tibetan,Dadar East,11.88,DEL_0181,Scooty,39,Light rains,1168.5,19,60,105,12-10-2024 22:15,12-10-2024 23:00,45,TRUE,Severely Delayed
ORD_000201,14-08-2024 16:13,Wednesday,16,FALSE,FALSE,8,REST_0068,Marine lines,Japanese,kandivali East,11.73,DEL_0010,Scooty,5,Cloudy,831.68,24,65,68,14-08-2024 17:18,14-08-2024 17:21,3,TRUE,Slightly Delayed
ORD_000202,06-04-2024 09:32,Saturday,9,TRUE,FALSE,4,REST_0047,Bandra East,Lebanese,Dadar East,12.32,DEL_0139,Bicycle,12,Heavy rains,796.59,19,61,84,06-04-2024 10:33,06-04-2024 10:56,23,TRUE,Severely Delayed
ORD_000203,19-08-2024 18:07,Monday,18,FALSE,FALSE,8,REST_0003,Matunga,South indian,Kalyan East,3.17,DEL_0029,Bike,34,Rainy,942.82,21,33,49,19-08-2024 18:40,19-08-2024 18:56,16,TRUE,Moderately Delayed
ORD_000204,22-04-2024 14:31,Monday,14,FALSE,FALSE,4,REST_0138,Bandra East,North indian,kandivali West,10.48,DEL_0125,Bicycle,6,Cloudy,841.32,17,53,59,22-04-2024 15:24,22-04-2024 15:30,6,TRUE,Slightly Delayed
ORD_000205,30-08-2024 18:04,Friday,18,FALSE,FALSE,8,REST_0123,Mulund East,South indian,Kurla West,5.36,DEL_0226,Bike,27,Rainy,828.87,27,47,57,30-08-2024 18:51,30-08-2024 19:01,10,TRUE,Slightly Delayed
ORD_000206,08-01-2024 20:05,Monday,20,FALSE,TRUE,1,REST_0144,Mulund West,Japanese,Bhayandar West,7.72,DEL_0293,Bicycle,42,Cloudy,862.44,19,46,81,08-01-2024 20:51,08-01-2024 21:26,35,TRUE,Severely Delayed
ORD_000207,28-10-2024 04:58,Monday,4,FALSE,FALSE,10,REST_0035,kandivali East,Mughlai,Kalyan East,12.13,DEL_0046,Bicycle,23,Cloudy,1421.58,29,71,81,28-10-2024 06:09,28-10-2024 06:19,10,TRUE,Slightly Delayed
ORD_000208,24-11-2024 17:06,Sunday,17,TRUE,FALSE,11,REST_0067,Dadar East,Japanese,Worli,4.57,DEL_0030,Scooty,57,Light rains,763.01,25,42,57,24-11-2024 17:48,24-11-2024 18:03,15,TRUE,Moderately Delayed
ORD_000209,16-03-2024 12:15,Saturday,12,TRUE,TRUE,3,REST_0124,Borivali East,Japanese,Khar West,14.25,DEL_0166,Scooty,10,Light rains,405.91,15,63,94,16-03-2024 13:18,16-03-2024 13:49,31,TRUE,Severely Delayed
